N1,N2,N3,N4,N5,N6,N7
2.247348217,0.41415877,0.229841299,1.699000893,0.30059855,0.977914169,0.29812938
2.859355375,0.54522755,0.601852777,1.543209889,0.285772872,0.804133195,0.529975839
3.465456256,0.64926969,0.685526256,1.111054698,0.425370708,0.681451138,0.40561599
3.105935526,0.731858138,0.751615157,1.166942514,0.538747688,0.860666556,0.855526153
3.382661495,0.621149441,0.59365787,1.202708987,0.478612108,0.721361313,0.595692481
3.342423778,0.888965831,0.468896434,0.893144655,0.429305819,0.623017672,0.769921187
3.69763548,0.742698973,0.79066877,0.695033059,0.541101818,0.553591198,0.837976783
3.023995065,0.809184367,0.834661222,0.900701536,0.783613912,0.504579028,0.653978079
2.317541885,0.68253085,0.659251212,0.69986923,0.676867353,0.469978498,0.816920824
3.801965611,0.937690274,0.730862,0.571342767,0.740711538,0.977199557,0.636999228
4.814481182,0.78137634,0.787423271,0.821543576,0.641456257,1.069452498,0.564353066
6.947359347,0.839886385,0.832097787,0.649210584,0.560607619,1.400402982,0.50577353
7.139109492,0.883169297,0.867383635,1.536284107,0.798522743,1.634040101,0.697413427
8.89254002,1.093794434,1.105411043,2.103983718,0.840440225,1.267330501,1.018385406
12.5642646,1.257826007,1.083258161,2.467293906,0.721867843,1.540096528,0.96589352
12.66680526,1.035499459,1.275917998,1.702439879,0.625443757,1.201010291,1.234879148
19.07241062,1.570410555,1.217931862,2.542772041,0.699248515,1.493277249,0.901590577
19.3968898,1.806105703,0.961974793,2.415651088,0.608024479,1.167957849,1.016587605
25.9771975,1.643827807,1.390280329,3.664112687,0.685203291,1.469943616,0.79800412
25.95003255,2.05013816,2.359045801,3.465728179,0.748251596,1.417309075,0.933058807
29.36337772,1.834378047,2.493746898,3.671222,0.799087663,1.380151303,0.969525732
31.9029965,1.496327587,3.230610999,3.802731688,0.688525129,2.151390845,1.237808047
28.55159553,1.759947776,2.971989319,4.551801358,0.901663073,1.898382151,1.38170546
34.22428574,1.607187735,3.608347364,4.366275234,0.772050799,2.517240023,1.497739722
38.84468652,2.021053343,3.060184559,5.57735933,0.817458279,4.017422801,1.591306031
37.78555701,2.163825066,3.047536344,5.355054377,0.85488925,4.279017366,1.427878347
36.16022562,2.809120963,2.827389109,5.877693622,0.885069971,4.463692124,1.368532347
36.31307293,2.783067107,3.073821653,6.544620338,1.060956621,5.657359889,2.037307306
39.57886704,3.124406838,3.478621773,8.301247879,0.900489737,6.234215327,2.359275456
39.05868704,3.389037155,4.008507393,8.428073852,1.224122699,5.578155844,2.618900252
35.45998771,3.070298447,3.586405237,10.83641493,1.184421703,4.84918166,3.783759592
33.01327319,2.826771025,3.042853726,10.71540987,1.302324956,5.132027918,3.238934656
31.93597934,2.633459434,2.823690577,9.64060907,1.246657689,5.597529267,3.400666081
30.33822696,3.008810808,3.070900393,8.952769809,1.504057877,5.394506058,3.936397385
30.6721427,2.944742762,2.635685903,9.842389037,1.561686233,4.985356425,4.462396799
32.83595414,2.723942921,3.552877643,9.414356514,1.304229752,5.493985363,3.619726238
35.17233858,2.551834686,3.857000729,11.46760532,1.095004176,4.789760841,3.541284496
37.16348672,2.944017242,3.887053046,9.789537119,1.229408532,4.824255531,3.405594744
33.57391,3.069577002,4.751418188,11.37525553,1.187864925,4.582783543,3.77393199
35.66657471,2.819873849,4.593502296,10.39534365,1.153549407,4.943962055,2.97056742
30.3942692,2.451717224,4.258616421,8.105961514,0.974328857,4.667291312,2.851383923
30.68575027,1.986370218,3.783952068,5.975920238,1.283659436,5.003620985,2.682841325
27.59893453,1.796408167,3.198884682,6.275028565,1.68708187,6.038526951,3.263563647
24.03555688,1.642454416,3.367244781,6.798902409,2.013181535,5.440008083,2.559022747
18.07058029,1.87278072,3.079908537,8.131526769,2.276116821,3.954183786,2.997280604
15.56976016,1.520487059,3.693586588,7.987003823,2.185018789,5.563492225,2.894490596
17.28895049,1.426591028,3.337667286,7.89451361,1.958376774,5.636301128,3.122917432
20.16164911,1.87769603,3.266704097,7.835322735,1.926367602,5.68770115,3.712429777
23.16927954,2.050028312,3.630968595,7.132534868,1.901377259,5.458163615,3.326290273
21.91943473,1.837453096,3.708523177,6.017864838,2.18433112,5.56194356,2.515600624
25.37926351,2.027570291,3.769779111,5.969418042,2.111011662,4.57191268,2.556950129
25.94227185,1.819625963,2.977533139,7.600682436,1.747152742,4.670463894,2.206542795
27.94770005,1.660884657,3.822883244,7.979733643,1.603686342,4.740036905,2.951928625
29.3374573,1.534876119,3.64994846,7.224953381,2.095034972,5.054976313,2.546606811
29.43730628,2.139919769,4.143828555,7.074371134,2.342934293,5.543134075,3.153708502
30.3737075,2.255018755,5.164387626,8.972725768,2.087342118,6.951048073,2.948192192
34.28062763,2.3527086,4.91968326,7.195530083,1.878800973,5.818385818,3.643973791
31.04972434,2.077720117,4.726405262,9.382717516,1.559101699,5.284597704,3.509966117
32.93039091,1.689492046,3.943274614,9.785088499,2.058267457,5.971060906,3.785656873
28.9355591,1.560746855,3.955195859,8.712778405,1.858633028,7.784793991,2.741145433
28.20744925,1.279119682,4.595083169,9.023894426,1.542840215,9.596860826,2.738822233
34.16208642,1.411261321,3.839550796,8.890545285,1.287396616,8.483689683,2.830951743
29.01003733,1.333563356,4.293584607,9.137659729,1.23298339,7.432013897,2.832805181
29.90412364,1.275049111,5.282671375,8.96335156,1.189928582,7.752870188,3.07317629
28.50039455,1.933669598,5.013108836,9.849161031,1.306765171,6.650262289,2.955690445
31.04394661,1.915030528,4.37988252,11.74586676,1.40178968,6.403515074,2.933390471
29.30483041,2.262256103,4.300047499,11.62988468,1.32685644,7.026793287,2.915408487
25.80495237,2.1790241,4.236990376,10.55829842,1.265618746,6.40350633,3.139784949
28.50457367,1.943011947,4.607499425,9.872516371,1.367794412,7.026787114,3.248278088
31.50546585,1.582560964,5.110300488,10.43099838,1.299445938,7.466797127,3.335763479
35.42022104,1.652132417,4.666805787,9.791048284,1.395069394,8.309073263,3.884062007
24.19019506,1.701033606,5.157143194,9.713953789,1.169886019,8.637860993,3.942442115
28.47013382,1.563584029,5.124118431,8.334800622,1.441337851,7.540852356,3.584201696
24.61176612,1.457639071,5.938662591,8.44954657,1.51111486,7.298057984,2.962448685
23.30370674,1.902341906,5.951553085,8.522980426,1.56655754,8.189950527,2.844837236
24.51235724,1.540790424,5.541420283,8.902429592,1.762812994,9.617060508,2.677562287
25.04007023,1.618975044,4.797165548,7.815450242,1.618769548,8.23212602,2.542677129
27.51794389,1.498446103,4.419478388,8.117178394,1.500989293,7.520244322,2.911663175
27.17148665,1.582199958,4.331322012,9.307636383,1.406022666,7.815157157,3.064328003
23.97981206,1.469254111,4.051535195,8.407223822,1.177898917,6.694234268,3.187432026
24.18193433,1.206492921,3.830547572,7.49853387,1.144695018,5.637086076,3.047822608
21.74045432,1.177343095,4.706787743,6.252092876,1.118741362,5.954079079,3.485436008
17.17141686,1.327309019,4.76840839,6.451770509,1.249366671,4.84874386,2.737933507
17.16867399,1.619456673,4.396764752,5.249742941,1.052405411,4.068423696,2.902671949
18.29627238,1.495666172,3.893067542,5.477843792,0.89195734,4.049198063,2.412884943
16.7468596,1.403726009,4.125697294,4.958913742,0.762587506,4.301449364,2.640563206
17.03237934,1.154476842,3.889123978,5.291722103,0.961379823,3.947880594,2.201528854
15.48238305,1.312320079,3.492111098,6.502070464,0.971752452,3.432452127,1.992379318
15.64170978,1.607558482,3.809004707,5.281933356,0.827745344,3.866052679,2.062604392
11.80958634,1.662488657,3.428829464,4.833537124,0.862364983,4.172156428,1.807918239
11.50831486,1.356719878,2.918393626,3.88166987,0.73954585,4.122429008,1.913860891
9.353516765,1.120325714,2.515229521,3.604958045,0.639697596,3.821499754,2.16572936
7.861983981,1.108943735,2.827264628,2.762963501,0.559189604,3.343232571,1.818638061
8.070445609,0.92047925,2.863566199,2.224113041,0.494275732,3.271419848,1.922505012
8.491260759,0.774038757,2.892238735,2.211719187,0.441935453,3.220723087,1.933823146
7.414834702,0.657794581,2.284414134,1.871333735,0.702836966,3.982404672,1.704073169
8.001131424,0.565520181,2.014485341,1.985951346,0.914840283,4.520119829,1.591246999
8.188069926,0.492272943,2.011441143,2.724210608,0.93422746,4.368076531,1.500267592
10.49689156,0.434129429,1.588722438,3.861581233,0.797488814,3.994916571,1.188028158
8.974714184,0.387975222,1.675155352,3.25964817,0.837969038,3.731481337,1.486438246
11.14269949,0.351338102,1.533266638,2.874429633,0.719875315,3.545507144,1.10443977
10.66639756,0.322255628,1.631353984,3.625262993,0.775389006,3.945864765,1.180158693
10.37030013,0.475437262,1.918984707,3.440865577,0.66941682,4.228500403,1.168779159
9.233149435,0.770137542,2.146167782,3.322856935,0.583152317,4.959676851,0.92072651
8.442133524,0.64837331,2.11544958,2.582427518,0.816700611,4.944209086,0.793141652
7.702098718,0.558041595,1.881029894,2.108575598,0.703545273,5.199113284,0.929137869
6.731722997,0.838870946,1.695875177,1.805325029,0.610670206,4.315769769,1.205240569
7.355989194,0.702933752,1.339474911,1.943707816,0.535784719,3.957990197,0.877690977
5.555740038,0.953886057,1.47828897,2.032268518,0.626956123,2.907941504,0.997315734
4.476006319,0.970499767,1.587930265,2.753852165,0.549734874,2.698298878,0.782463901
4.017953715,0.810582699,1.674529659,2.550735838,0.638204181,3.081947581,0.920527673
3.18716985,0.68680309,1.322615306,2.088293903,0.710356052,3.352787426,0.72054447
3.183689015,0.588547079,1.044658265,1.792345372,0.768532355,3.012341385,0.631721271
2.33687599,0.51055165,0.825115878,1.270493699,0.663888278,3.30364838,0.560097091
1.213128087,0.624906276,0.651711891,0.936524773,0.578694634,2.977651286,0.741218205
1.761160221,0.536251262,0.514749988,1.055248762,0.661554536,2.215863474,0.814831619
1.873180857,0.469039333,0.616728739,1.46368221,0.577631693,2.741368481,1.113067673
2.160280332,0.415686635,0.697275929,1.392613213,0.812249313,2.314881543,1.042242265
2.046608915,0.549602612,0.550738418,1.014677484,0.699956176,2.013799706,1.057567772
2.095646856,0.476475361,0.434996811,1.770171617,0.607776305,2.332896172,1.308802326
3.71953065,0.42158934,0.553736262,1.588756951,0.685003187,2.026517277,0.961199858
2.537874535,0.378020923,0.857678903,1.472657177,0.748090252,1.810226665,1.064654619
3.087106602,0.343436399,0.887588697,1.730810682,0.64740574,1.391710803,0.83676382
3.477706629,0.315983272,0.701055601,1.231113401,0.565404707,1.096256211,0.964313386
2.098153897,0.294191033,0.553723765,1.908683908,0.499286991,1.419325276,0.994728422
1.85007284,0.276892396,0.437354766,1.677400532,0.445976049,1.115750867,0.780377576
2.185507928,0.263160773,0.345441542,1.196932557,0.554543082,0.901440106,1.157721883
1.475695658,0.252260636,0.272844538,0.889447918,0.491347989,0.750145724,1.078249988
0.836621335,0.24360813,0.215504312,1.3575748,0.439574803,0.909162043,0.847726689
1.617468413,0.236739787,0.380371677,1.324707753,0.397829905,1.021420875,0.734276937
1.509733413,0.23128771,0.300433856,0.97122009,0.36417085,0.8348471,0.642794693
2.909991467,0.226959862,0.447452671,0.744998923,0.337031437,0.968957652,0.8079029
3.282115285,0.223524424,0.563574434,0.932678143,0.315148835,1.063634059,1.107480576
3.397293956,0.220797381,0.445135246,0.720333269,0.297504818,0.864647832,1.037737009
2.703635399,0.218632659,0.351586899,0.584439119,0.283278386,1.521643292,0.815058321
3.480699607,0.216914307,0.487855538,0.497471067,0.423359394,1.453806871,0.707934212
2.009863886,0.215550283,0.385329216,1.106721742,0.385574129,1.140093423,1.338182433
3.387535738,0.214467523,0.514506666,0.831715788,0.354288975,0.918624926,1.390207302
2.152858327,0.21360803,0.40637942,0.655720485,0.329063647,0.762277484,1.026842221
1.406940377,0.212925766,0.320975886,0.875542705,0.308724379,0.917726556,1.117586517
0.776448105,0.212384187,0.253520514,0.683768356,0.292324756,1.29329085,0.879446405
0.666680502,0.211954282,0.200241369,0.893492475,0.430653514,1.026775864,0.759854698
0.517740091,0.38788027,0.158159217,1.360163191,0.543007233,0.838627497,0.66341978
0.10238386,0.876902218,0.335078063,0.993910474,0.482046594,0.971626453,0.824534309
1.166169101,0.729960654,0.474816151,0.759520066,0.583626887,1.597165698,0.643138498
0.890419112,0.799072714,0.37503015,0.609517457,0.666350191,1.241298724,0.569303577
1.851838909,0.67450424,0.296214889,0.845974196,0.733050277,0.990071611,0.509765463
1.109430641,0.578784276,0.233963217,0.997299194,0.635278957,1.078539626,0.461755837
2.527577881,0.679069201,0.184794178,0.761688742,0.8587305,0.875170535,0.66191897
3.069937974,0.579245686,0.356115497,0.943359111,0.737434118,0.731600512,0.512010701
4.031037599,0.503168222,0.281275285,1.059622527,0.941098559,0.630246115,0.702442881
3.828327054,0.619045325,0.642477544,1.466481285,0.803847768,0.558694175,0.544687884
3.855990322,0.707866096,0.717613439,1.061950765,0.691544455,0.508181515,0.728792714
4.121102762,0.77837185,0.566801855,1.135517516,0.600993905,0.738345491,0.565935545
4.557392776,0.658071935,0.657841536,0.850144192,0.527982684,0.635007787,0.50704959
8.441532728,0.918274835,0.939905711,0.667514093,0.620665315,0.827879504,0.459565844
9.754786885,1.118498893,1.162692088,0.550636481,0.999318064,1.495686399,0.421276473
